fish_id,Genotype,Position,Tray,Trial,Time,Bin,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var
12.4-7.10,het,A5,8,1,1899-12-31T07:41:00Z,8,208.406,0.138937,0.0803518,3.47343,50.2199,44.92,50,1352.43,-1019.56,33052.7,5,10.52,2.104,3.51488,3597.38,2.39825,1.94726,13172.1,8.78141,322.189,21241.5,95.2533,28080.5,133.39,3220.22
12.4-7.10,het,A5,8,1,1899-12-31T07:41:00Z,9,187.67,0.125113,0.0623364,3.12784,38.9603,43.44,44,1143.66,-821.933,24386.1,6,17,2.83333,2.88539,2585.19,1.72346,2.04421,11564.4,7.7096,268.705,17675.8,84.1706,31485.7,101.946,3027.3
12.4-7.10,het,A5,8,1,1899-12-31T07:41:00Z,10,68.6079,0.0457386,0.0199827,1.14347,12.4892,18.08,29,576.609,-473.494,7929.77,1,0.44,0.44,0,4347.13,2.89809,0.93583,4120.19,2.7468,92.1354,5358.61,75.4734,32124.6,179.494,2968.43
12.4-7.10,het,A5,8,1,1899-12-31T07:41:00Z,12,9.37794,0.00625196,0.0030025300000000002,0.156299,1.87658,1.8,2,527.869,-282.983,916.054,0,0,0,0,3082.43,2.05495,0.963423,477.758,0.318506,11.4869,73.9363,8.21515,84.2075,54.3269,2476.35
12.4-7.10,het,A5,8,1,1899-12-31T07:41:00Z,13,7.3851,0.00493986,0.0025667,0.123497,1.60419,1,2,608.367,-421.159,883.046,1,0.12,0.12,0,1240.99,0.829542,0.0697409,371.305,0.248365,8.81517,154.401,25.7336,1019.27,148.512,2293.79
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,0,6.60718,0.00442544,9.26392e-4,0.110636,0.578995,0,0,149.254,-149.254,740.046,0,0,0,0,3947.53,2.63872,0.235519,171.82,0.115083,0.792199,0,0,0,129.711,2360.3
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,1,3.56283,0.00237522,4.93437e-4,0.0593805,0.308398,0,0,147.936,-147.936,389.908,0,0,0,0,3639.64,2.42643,0.166576,74.0865,0.049391,0.243098,0,0,0,80.2275,2917.04
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,2,2.09376,0.00139957,2.91759e-4,0.0349893,0.182349,0,0,141.871,-141.871,229.621,0,0,0,0,3786.84,2.52962,0.102782,48.6442,0.0325162,0.236447,0,0,0,44.1281,2327.43
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,3,2.71886,0.00181257,3.7639e-4,0.0453143,0.235243,0,0,136.575,-136.575,296.623,0,0,0,0,2936.31,1.95754,0.0650263,73.8792,0.0492528,0.285492,0,0,0,154.156,2780.1
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,4,2.57102,0.00171401,3.65777e-4,0.0428503,0.22861,0,0,151.441,-151.441,288.06,0,0,0,0,4075.97,2.71731,0.060834,75.6116,0.0504077,0.33038,0,0,0,16.0204,2209.96
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,5,109.058,0.0727056,0.0276834,1.81764,17.3021,27.16,28,745.886,-557.762,12645.4,6,12.64,2.10667,2.25771,1345.44,0.896959,0.749204,7777.39,5.18493,193.443,10563.5,83.1771,25967.6,151.793,3056.73
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,6,127.994,0.085443,0.0306502,2.13607,19.1564,34.56,38,631.452,-585.506,14294,5,23.76,4.752,27.4147,1720.16,1.14754,1.35018,9198.6,6.14059,209.801,24284,146.289,44073.4,42.1558,3201.21
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,7,129.228,0.086152,0.0327292,2.1538,20.4557,35.84,37,624.799,-552.265,15296.9,8,23.6,2.95,4.77794,1393.28,0.928854,1.21197,8822.07,5.88138,193.622,13253.7,90.1615,29147.5,3.44204,3147.18
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,8,95.5507,0.0637855,0.0219645,1.59464,13.7278,26.2,39,573.075,-520.504,10598,6,33.72,5.62,4.65392,694.517,0.46332,0.503154,6845.11,4.5695,163.404,5148.29,45.5601,5447.24,53.3247,3212.77
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,9,111.596,0.074397,0.0293802,1.85993,18.3626,28.88,34,866.314,-732.066,13851.2,7,23.4,3.34286,12.8474,1601.85,1.0679,1.29201,7623.33,5.08222,180.88,8597.01,69.8944,21921.1,15.8878,3171.93
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,10,40.8348,0.0272232,0.0129985,0.680581,8.12407,10.24,15,960.907,-641.529,5863.42,1,0.88,0.88,0,4983.32,3.32221,0.594541,2164.72,1.44315,42.2481,3296.23,96.9479,35730.9,59.1551,2825.44
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,12,0.894319,5.97009e-4,1.34072e-4,0.0149252,0.0837952,0,0,151.439,-151.439,105.093,0,0,0,0,5461.61,3.6435,0.00369904,45.5096,0.0303802,0.421751,0,0,0,121.869,2009.88
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,13,9.94115,0.00662743,0.00146955,0.165686,0.918466,0.56,1,170.036,-183.281,927.527,0,0,0,0,5784.16,3.85611,0.0478244,689.29,0.459527,7.65358,6894.59,766.066,7971.47,3.58703,3129.9
12.4-7.10,het,A5,8,5,1899-12-31T08:46:00Z,14,0.621411,4.14274e-4,8.57005e-5,0.0103568,0.0535628,0,0,130.581,-130.581,67.0877,0,0,0,0,6154.05,4.1027,0.00593057,30.4395,0.020293,0.219124,0,0,0,73.9353,950.277
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,0,5.09813,0.00341698,0.00102251,0.0854245,0.639071,0.48,2,326.901,-326.901,742.626,0,0,0,0,3301.09,2.20809,0.190245,301.488,0.20207,6.05837,97.1673,97.1673,0,69.8599,968.658
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,1,3.28332,0.00218888,4.77561e-4,0.0547221,0.298476,0,0,161.161,-161.161,350.151,0,0,0,0,3985.29,2.65686,0.0100604,130.432,0.0869546,0.912983,844.431,844.431,0,150.211,2623.5
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,2,4.14644,0.00276798,6.01824e-4,0.0691996,0.37614,0,0,173.912,-173.912,476.483,0,0,0,0,4278.11,2.85398,0.00351632,119.122,0.0795205,0.686951,0,0,0,39.2127,933.064
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,4,18.9569,0.0126379,0.00446662,0.315948,2.79164,3.16,5,643.784,-387.457,2376.81,0,0,0,0,4350.41,2.90028,0.0583867,1153.52,0.769011,30.4297,6549.36,436.624,129469,12.6598,2944.49
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,5,183.934,0.122623,0.0855483,3.06556,53.4677,41.56,48,1747.12,-1126.33,37092.6,6,17.6,2.93333,1.79243,2216.38,1.47759,2.26869,11590.6,7.72706,315.498,12238.3,70.335,30474.6,8.24026,3170.24
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,6,155.17,0.103585,0.0468438,2.58963,29.2774,37.24,38,797.132,-846.252,22052.1,4,7.32,1.83,3.50227,2544.47,1.69745,1.37791,10668.3,7.12167,250.439,20929.3,125.325,41838.8,71.3953,3117.72
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,7,307.577,0.205051,0.216841,5.12628,135.526,44.08,40,2133.18,-1733.67,91192.8,0,0,0,0,5447,3.63134,0.221236,15421.5,10.281,451.591,13971.4,56.7943,18115.3,173.636,3141.97
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,8,217.025,0.144683,0.133914,3.61708,83.696,37.72,38,1846.82,-1659.85,52368.5,2,4.68,2.34,6.3368,4021.26,2.68084,1.66578,11440.7,7.62713,310.955,23204.7,113.749,47593.8,12.493,3093.19
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,9,331.477,0.22128,0.195229,5.532,122.018,50.16,33,1677.18,-1569.72,79236,0,0,0,0,5426.3,3.61995,0.222007,16693.8,11.144,433.017,20279.5,69.2134,28553.4,156.481,3239.37
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,10,140.542,0.0936948,0.0508071,2.34237,31.7544,30.48,31,1621.21,-1143.87,20354.6,5,17.16,3.432,4.21392,2599.6,1.73307,2.09733,8200.59,5.46706,211.745,7887.25,58.8601,17947.7,178.477,3093.14
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,11,110.84,0.0739921,0.0425722,1.8498000000000001,26.6076,25.2,32,1889.47,-1403.85,15843.9,7,22.76,3.25143,4.24625,1339.31,0.893467,1.078,6616,4.41655,180.943,4970.68,46.8932,13517.9,42.8236,3108.93
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,12,117.164,0.0781094,0.0322974,1.95274,20.1859,29.84,34,528.97,-519.739,13935,6,12.4,2.06667,1.29451,2067.81,1.37854,1.45335,7023.99,4.68266,163.424,7099.22,55.8994,13655.1,6.54621,3099.4
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,13,108.577,0.0723846,0.030031,1.80962,18.7694,24.72,28,591.738,-695.46,12425.9,5,13.88,2.776,3.26448,2604.92,1.73661,1.79832,6531.51,4.35434,161.754,7205.64,64.3361,25076.2,173.059,3022.51
12.4-7.10,het,A5,8,9,1899-12-31T10:37:00Z,14,93.2745,0.062266,0.0227145,1.55665,14.1965,24.56,33,629.238,-472.212,10906.1,2,8.24,4.12,11.9072,3204.74,2.13792,1.23829,6335.16,4.22908,157.147,6602.9,71.7707,20991,9.49713,2950.01
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,2,1.89744,0.00126496,2.65855e-4,0.031624,0.16616,0,0,146.528,-146.528,208.951,1,18.8,18.8,0,193.274,0.128849,0.0263005,54.9415,0.0366277,0.278311,0,0,0,116.841,1010.27
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,3,7.31499,0.00487666,0.00106515,0.121916,0.66572,0,0,162.724,-165.86,818.705,0,0,0,0,2528.66,1.68577,0.334656,212.426,0.141617,1.05448,623.819,623.819,0,82.6151,2461.65
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,4,6.71861,0.00447907,0.00103282,0.111977,0.64551,0,0,200.248,-175.326,688.773,0,0,0,0,4298.33,2.86555,0.0493432,301.747,0.201165,2.28132,2858.88,714.719,11701.8,118.724,2903.11
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,5,163.179,0.108786,0.0747841,2.71964,46.7401,34.92,30,1484.35,-1448.05,33610.8,3,24.8,8.26667,164.868,2463.45,1.6423,2.49954,10682.9,7.12196,279.34,19133.4,117.383,48768.4,79.3402,3096.35
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,6,237.024,0.158227,0.123502,3.95567,77.1886,44.88,34,1668.28,-1443.28,53246.8,4,21.4,5.35,16.0313,2668.76,1.78036,2.62227,13528.6,9.03108,347.287,17015.7,78.4135,29038.3,126.559,3218.39
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,10,78.0024,0.0520016,0.0578706,1.30004,36.1691,11.8,11,2113.51,-2361.98,20485.5,2,25.12,12.56,2.5088,2519.57,1.67972,2.89082,4059.4,2.70627,128.792,1737.04,26.3188,2164.48,168.454,2646.47
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,13,2.31683,0.00154455,3.23448e-4,0.0386138,0.202155,0,0,137.155,-137.155,254.559,4,47.92,11.98,459.211,32.9942,0.0219961,0.00192095,64.9396,0.0432931,0.264616,0,0,0,156.561,2904.02
12.4-7.10,het,A5,8,15,1899-12-31T12:34:00Z,14,59.1582,0.0394915,0.0264469,0.987287,16.5293,12.08,12,1168.68,-1140.95,9479.66,4,23.12,5.78,26.1776,1542.21,1.02883,1.67148,3136.69,2.09392,86.2815,6939.75,123.924,41971.1,16.8902,2728.56
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,0,17.3666,0.0117342,0.00327242,0.293354,2.04526,2.64,4,286.389,-417.549,2253.15,0,0,0,0,5025.54,3.3842,0.0180714,1172.62,0.792314,17.7057,6333.48,703.72,40345.1,63.0631,3178.24
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,1,29.0223,0.0194781,0.00511573,0.486951,3.19733,8.2,8,318.025,-293.334,3021.76,0,0,0,0,5181.23,3.47035,0.0233283,1997.92,1.34088,26.3827,20758.4,691.948,16419.8,26.4251,3243.07
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,2,8.65024,0.00576683,0.00162677,0.144171,1.01673,1.84,2,278.101,-277.473,667.481,0,0,0,0,5293.02,3.52868,0.0267452,625.934,0.41729,9.73378,7680.26,548.59,60451.5,146.391,2686.41
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,3,50.1035,0.0334023,0.0184382,0.835058,11.5239,10.12,15,1408.85,-788.032,7523.99,1,2.16,2.16,0,4847.38,3.23159,0.72597,3213.72,2.14248,84.7117,8542.49,194.148,95074.6,171.393,2844.42
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,4,129.152,0.0861014,0.0334347,2.15253,20.8967,33.72,33,883.724,-546.047,14824.9,3,2.44,0.813333,1.22293,4121.48,2.74765,0.830509,8654.25,5.7695,181.689,39710.8,259.548,83064.3,53.0697,3262.65
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,5,80.4558,0.0536372,0.0326733,1.34093,20.4208,15.68,24,1573.15,-1398.22,14794.2,4,26.6,6.65,24.5615,964.162,0.642775,0.637997,5660.84,3.7739,156.635,5088.61,79.5096,24380,3.66605,3217.23
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,6,104.551,0.0697935,0.0273764,1.74484,17.1103,28.6,31,726.248,-650.901,15667.6,4,20,5,7.58187,1700.1,1.13416,1.46172,8207.3,5.47884,202.935,5841.95,60.2263,8053.9,164.61,3034.78
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,7,138.265,0.0922998,0.0388727,2.30749,24.2954,37.32,31,804.057,-587.862,17962.3,7,22,3.14286,9.39246,1888.27,1.25969,1.57531,9712.36,6.48355,214.054,6553.65,44.2814,11366.9,139.987,3149.48
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,8,127.472,0.0849812,0.037958,2.12453,23.7238,33.16,44,796.119,-597.361,15498.5,6,20.68,3.44667,7.92667,1679.51,1.11968,1.23649,9023.96,6.01597,222.285,10662.1,71.5579,24055.1,33.5632,3048.38
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,9,160.733,0.107155,0.0475683,2.67888,29.7302,43.2,45,726.319,-598.852,20330.5,7,13.84,1.97714,1.49912,2632.31,1.75487,2.03731,10781.7,7.18781,271.477,7306.59,45.1024,10219.2,116.03,3130.96
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,10,71.7165,0.047811,0.0209747,1.19528,13.1092,16,15,914.85,-552.425,8859.83,1,0.72,0.72,0,5536.05,3.6907,0.755963,4416.42,2.94428,88.8759,12676.6,164.631,51944.5,57.1112,2902.07
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,11,8.45596,0.0056486,0.00180393,0.141215,1.12746,0.8,1,335.768,-225.656,891.101,0,0,0,0,4976.08,3.32182,0.781771,374.143,0.249928,5.2319,838.482,167.696,127378,93.8101,1270.61
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,12,3.03677,0.00202451,4.71727e-4,0.0506129,0.294829,0.32,1,164.26,-164.26,371.741,0,0,0,0,1549.58,1.03305,0.0199559,120.093,0.0800619,0.771345,0,0,0,167.147,2797.76
13.4-7.10,hom,A6,8,1,1899-12-31T07:41:00Z,13,6.7576,0.00452013,0.00105071,0.113003,0.656691,0.76,1,199.253,-182.892,708.509,0,0,0,0,1018.49,0.680809,0.00454919,317.091,0.212101,2.44168,2814.39,703.598,17603.7,130.068,2951.75
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,0,21.2936,0.0142623,0.00627817,0.356557,3.92386,4.76,5,410.872,-727.999,2964.38,0,0,0,0,3558.91,2.37895,0.0200392,1524.23,1.02092,34.771,10159.5,483.787,35439.6,175.606,3089.68
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,1,12.3242,0.00821611,0.00218575,0.205403,1.36609,2.76,4,328.211,-454.476,1489.07,0,0,0,0,4372.23,2.91482,0.114895,703.279,0.468853,9.93708,4563.93,651.99,63450.1,20.7096,3062.93
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,2,13.3698,0.00893705,0.00321866,0.223426,2.01166,2.28,4,519.332,-371.222,1561.68,0,0,0,0,4832.54,3.22815,0.18586,1024.13,0.684578,31.7577,1401.63,116.803,48574.9,153.196,2757.89
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,3,8.98739,0.0059916,0.00155718,0.14979,0.973235,0.24,1,294.246,-291.845,1075.93,0,0,0,0,2335.89,1.55726,0.275243,442.933,0.295288,7.67011,149.16,49.7201,2773.77,168.041,2741.88
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,4,25.9843,0.0173229,0.00590289,0.433072,3.68931,4.24,5,334.321,-323.595,2848.99,1,3.12,3.12,0,2473.47,1.64898,0.921949,1722.53,1.14835,41.3206,3263.79,148.354,69802.9,26.6084,2292.72
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,5,56.4979,0.0376653,0.021428,0.941632,13.3925,8.2,14,1618,-902.774,8882.24,10,37.96,3.796,16.355,215.748,0.143832,0.0840294,4436.91,2.95794,129.846,4401.61,84.6463,16663.7,134.43,3076.11
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,6,88.0046,0.0587481,0.0235847,1.4687,14.7404,19.84,28,653.379,-497.154,11489.2,6,23.2,3.86667,11.9281,1409.28,0.940147,1.48331,6164.08,4.11487,141.105,7079.08,81.3687,19777.8,131.824,3175.01
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,7,89.4742,0.0596494,0.0227138,1.49124,14.1961,23.24,34,628.569,-544.985,11033.2,5,17.68,3.536,3.90928,2405.54,1.60369,2.36784,6565.2,4.3768,148.749,5499.81,55.5537,7360.95,114.85,3131.66
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,8,102.675,0.0685415,0.02666,1.71354,16.6625,27.28,34,918.364,-514.7,12342,2,6.2,3.1,0.1352,2986.61,1.9924,1.3547,6793.25,4.53488,143.583,13300.6,113.68,54324.8,38.1257,3041.32
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,9,113.055,0.0753702,0.0309738,1.88426,19.3586,28.04,40,875.31,-597.162,13817.4,5,15.48,3.096,10.7333,1935.2,1.29013,1.43043,7479.26,4.98617,166.036,7515.51,59.6469,14126.9,128.067,3215.06
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,10,38.4165,0.025611,0.0089934,0.640275,5.62087,10.92,17,544.943,-544.943,4978.3,0,0,0,0,3869.5,2.57967,0.266706,1951.14,1.30076,28.5849,1980.25,60.0075,18037.5,76.7413,2501.27
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,11,2.12882,0.00142111,3.0153e-4,0.0355278,0.188456,0,0,144.988,-144.988,237.308,0,0,0,0,3625.02,2.41829,0.00439716,60.7307,0.0405412,0.265662,0,0,0,70.1348,1712.03
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,12,1.78877,0.00119411,3.42107e-4,0.0298527,0.213817,0,0,297.284,-297.284,268.566,0,0,0,0,3838,2.56038,0.0603951,58.362,0.0389599,0.55836,0,0,0,24.7085,2435.68
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,13,3.60213,0.00240142,5.97047e-4,0.0600354,0.373155,0,0,257.436,-257.436,470.951,0,0,0,0,4643.43,3.09562,0.0864265,141.087,0.0940579,1.02822,0,0,0,48.8856,2185.61
13.4-7.10,hom,A6,8,5,1899-12-31T08:46:00Z,14,14.9407,0.00996046,0.00376681,0.249011,2.35426,2.84,5,430.336,-370.268,1783.14,0,0,0,0,5398.55,3.59904,0.0602202,872.401,0.581601,18.9845,2737.92,228.16,103383,142.709,2220.05
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,0,18.2445,0.0122282,0.00322428,0.305705,2.01518,1.56,3,271.171,-335.263,2232.77,0,0,0,0,3214.96,2.15047,0.382903,912.599,0.611661,12.4124,720.632,102.947,12984.8,41.3523,3182.17
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,1,83.3894,0.0555929,0.0253453,1.38982,15.8408,17.68,25,794.403,-531.378,8887.63,3,3.52,1.17333,0.334933,3462.65,2.30843,1.26915,5941.79,3.9612,169.593,4218.25,49.6265,7759.42,140.195,2955.13
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,2,83.2125,0.0555491,0.0213023,1.38873,13.3139,22.8,31,514.879,-408.191,8976.62,1,2.76,2.76,0,3297.44,2.19976,0.713434,5634.14,3.76111,129.491,6543.26,76.0845,21704,139.246,3084.11
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,3,156.991,0.104661,0.0392925,2.61652,24.5578,42.24,47,596.015,-488.995,15761.4,4,6.48,1.62,0.92,3185.91,2.12394,1.19642,10661.9,7.10791,236.8,12757,69.7102,19823.6,14.3684,3168.52
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,4,193.317,0.128878,0.0501449,3.22196,31.3406,48.68,40,695.479,-631.838,20818.5,6,6.72,1.12,0.4096,2543.34,1.69556,1.05273,12429.2,8.28616,265.438,9119.22,41.2635,11824.1,6.3554,3140.19
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,5,92.2082,0.0614722,0.0261388,1.5368,16.3368,23,22,1053.5,-635.57,13494.3,5,20.04,4.008,15.7035,1730.27,1.15351,1.82759,6665.73,4.44382,164.941,11403.4,126.705,40657.9,159.266,3102.53
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,6,126.892,0.0847076,0.0318099,2.11769,19.8812,37.64,43,607.669,-486.409,15857.8,2,6.28,3.14,0.4232,3956.17,2.63921,1.93043,8850.01,5.90788,180.391,13344.2,96.6968,32339.2,53.4199,3185.74
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,7,135.899,0.0905993,0.0323649,2.26498,20.2281,38.36,43,649.254,-535.482,15217.6,5,17.28,3.456,11.4781,2278.79,1.51919,2.01275,9691.71,6.46114,206.117,10858.2,66.6148,20795,165.127,2968.93
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,8,165.312,0.110208,0.0426363,2.7552,26.6477,48.2,37,792.272,-632.56,19506.1,11,20.84,1.89455,3.01801,1965,1.31,1.65194,11742.4,7.82824,264.202,13204.3,67.0269,17343,62.8189,3093.17
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,9,173.32,0.115701,0.044401,2.89252,27.7506,44.48,37,633.774,-521.022,19474.8,8,16.96,2.12,1.47611,2311.07,1.54174,1.86242,11518.8,7.68943,241.481,17334.5,87.5479,30509.9,25.6478,3192.47
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,10,72.4535,0.0483023,0.0197578,1.20756,12.3486,15.76,20,688.508,-667.83,8922.67,1,1.04,1.04,0,4236.27,2.82418,0.533,4147.3,2.76487,81.4991,5566.2,78.3972,36488.2,58.1784,2931.59
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,11,32.132,0.0214499,0.00806482,0.536248,5.04051,7.16,10,485.687,-518.391,4433.84,0,0,0,0,5019.63,3.34865,0.279183,1729.2,1.15434,33.6993,1778.96,98.8312,47530.3,132.848,2222.04
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,12,34.1136,0.0227424,0.0082084,0.56856,5.13025,7.72,13,543.949,-413.311,4419.04,2,2.92,1.46,8e-4,2641.7,1.76113,0.599123,2570.6,1.71373,80.171,2652.6,110.525,34883.6,24.5564,2741.48
13.4-7.10,hom,A6,8,9,1899-12-31T10:37:00Z,13,27.9115,0.0186077,0.00554894,0.465191,3.46809,4.12,8,336.86,-333.691,3134.26,4,43.48,10.87,121.342,363.716,0.242477,0.276699,1920.33,1.28022,48.18,3000.13,157.902,37553.6,11.8619,2657.84
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,0,6.51405,0.00437478,9.69606e-4,0.109369,0.606004,0,0,160.386,-160.386,744.093,0,0,0,0,2897.44,1.94068,0.00788881,309.97,0.208173,2.7918,699.266,699.266,0,80.1316,2966.57
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,1,24.4006,0.0162671,0.0131156,0.406677,8.19723,4.96,8,1624.7,-768.075,5141.64,0,0,0,0,3786.69,2.52446,0.400695,1738.25,1.15883,56.9036,1080.25,54.0125,4372.36,2.50391,2340.34
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,2,34.3901,0.0229267,0.00860669,0.573168,5.37918,6.6,11,536.383,-386.242,4122.71,3,11.36,3.78667,28.2389,2629.15,1.75277,2.16331,2307.11,1.53807,57.0272,2449.37,81.6457,19226.9,171.009,2742.87
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,3,42.881,0.0285874,0.008722,0.714684,5.45125,9.72,15,376.119,-479.689,5131.89,1,1.32,1.32,0,2679.33,1.78622,0.65645,2539.56,1.69304,47.0471,13345.5,351.197,93662.7,64.7227,3197.43
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,4,97.7273,0.0651515,0.0266946,1.62879,16.6841,26.4,37,1245.76,-578.65,12627.5,7,21.8,3.11429,4.85036,1429.94,0.953293,0.992691,6206.5,4.13766,139.546,6561.27,67.6419,21183.8,54.096,3001.82
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,5,64.1175,0.042745,0.023482,1.06863,14.6762,7.72,16,1414.08,-1155.48,11795.5,5,30.24,6.048,45.9835,822.375,0.54825,0.566261,4481.61,2.98774,112.793,4381.37,79.6612,14089.8,4.46029,3159.47
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,6,116.704,0.0779062,0.0280427,1.94766,17.5267,32.56,37,725.114,-628.505,13351.9,7,14.56,2.08,3.97067,2178.2,1.4531,1.54182,8352.45,5.57573,178.463,13883.3,99.8796,29592.8,152.287,3104.85
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,7,139.059,0.092706,0.0382187,2.31765,23.8867,38.72,37,811.268,-1188.07,18544.3,3,10.48,3.49333,0.150933,3117.6,2.0784,1.65553,9075.46,6.05031,186.076,16452.8,108.242,38230,23.5948,3162.66
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,8,147.518,0.0984768,0.034983,2.46192,21.8644,40.4,41,891.201,-521.459,16602,3,5.64,1.88,0.6096,3504.46,2.33787,1.7002,9234.25,6.16439,182.358,11470.5,68.2769,22052.9,113.265,3154.37
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,9,129.434,0.0862895,0.0357005,2.15724,22.3128,35.92,47,825.869,-687.18,17884.2,6,12.56,2.09333,2.03563,2496.79,1.66452,1.47544,8665.03,5.77669,195.824,14045.4,102.521,35354,107.719,3239.96
13.4-7.10,hom,A6,8,15,1899-12-31T12:34:00Z,10,41.0194,0.0273463,0.0100707,0.683657,6.29419,9.96,11,659.68,-442.329,5001.62,0,0,0,0,5262.8,3.50853,0.187997,2581.27,1.72085,51.1119,6093.12,145.074,59027.2,58.5051,2193.88
