fish_id,Genotype,Position,Tray,Trial,Time,Bin,Distance_travelled,Velocity_mean,Velocity_var,Time_moving,Freq_moving,Acceleration_max,Acceleration_min,Freq_in_middle,Time_in_middle,Dist_to_middle_mean,Dist_to_middle_var,Mobility_var,Mobility_mean
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,5,47.9872,0.800854,12.7103,8.6,10,1102.07,-537.694,3,31.36,0.756449,1.2408,101.829,2.30024
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,6,57.0524,0.950874,12.6293,16.12,18,700.438,-782.349,2,23.16,0.674266,0.859775,108.749,2.71536
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,7,62.9334,1.04889,13.5216,13.96,21,727.525,-525.216,2,8.92,1.74755,1.76848,129.625,3.14594
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,8,85.3173,1.42385,24.8372,15.84,17,1607.45,-1574.31,1,6.32,2.46954,1.21189,155.012,4.04699
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,9,71.6603,1.19434,29.6632,8.8,4,2101.79,-2134.14,1,0.6,3.20554,0.253276,134.57,3.05014
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,10,22.8252,0.38042,4.06855,4.36,5,736.904,-459.363,0,0,2.87476,0.0186318,44.2541,1.1809
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,11,0.447198,0.00746324,0.0417033,0,0,142.108,-142.108,0,0,2.85081,0.00513847,0.0483365,0.00802504
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,12,0.480949,0.00802652,0.0483909,0,0,159.184,-159.184,0,0,2.94546,5.49085e-4,0.127991,0.013075700000000001
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,13,2.85026,0.0475043,0.465541,0.68,1,321.217,-270.939,0,0,2.25769,0.320371,3.23731,0.120461
3.2-6.10,het,A3,5,7,1899-12-31T09:03:00Z,14,0,0,0,0,0,0,0,0,0,1.81583,4.85387e-15,0,0
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,0,4.90443,0.0822339,0.618728,0,0,318.493,-318.493,0,0,3.17107,0.00468837,9.59653,0.297653
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,1,2.74011,0.0456684,0.308802,0,0,301.926,-154.467,0,0,3.06906,0.0038379,2.41393,0.0933381
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,2,4.16879,0.0694799,0.724343,1.32,2,242.951,-423.442,0,0,3.2533,5.57009e-4,17.6198,0.319802
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,3,1.86945,0.0311991,0.183599,0,0,173.041,-173.041,0,0,3.0963,0.00313192,0.771149,0.0533243
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,4,1.2384,0.0206399,0.139051,0,0,247.841,-247.841,0,0,3.14644,0.0090303,0.732474,0.038312
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,5,67.0888,1.11815,19.5341,11.88,18,1473.65,-1241.85,2,2.4,1.6571,1.13153,148.935,3.27354
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,6,101.692,1.69712,24.8622,26.36,22,1306.86,-1048.41,3,4.84,2.29195,1.20822,188.313,4.75037
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,7,172.896,2.8816,48.4743,37.8,32,1680.9,-1272.59,5,9.32,2.1605,1.50073,308.467,7.6616
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,8,138.142,2.30237,39.4793,35.36,42,2160.22,-1376.91,5,22.64,1.47223,2.15118,287.329,6.53632
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,9,90.535,1.51093,19.1144,20.84,31,1346.34,-906.188,4,25.2,1.06005,1.74471,172.452,4.4893
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,10,13.3612,0.222686,2.27396,3.6,4,425.186,-369.839,0,0,3.24249,0.0152247,19.6117,0.621903
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,11,0,0,0,0,0,0,0,0,0,3.03902,2.45337e-5,0,0
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,12,4.12392,0.0687321,0.428338,0,0,252.76,-252.76,0,0,3.11298,0.00617691,3.17741,0.165975
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,13,3.19183,0.0531972,0.873361,0.64,1,739.67,-379.743,0,0,3.3843,0.00237229,7.23208,0.151047
3.2-6.10,het,A3,5,10,1899-12-31T10:41:00Z,14,4.37143,0.0728572,0.571863,0.6,1,308.386,-265.342,0,0,2.95377,0.166327,5.51205,0.187112
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,0,32.1651,0.544065,10.6154,6,11,1037.78,-840.227,2,4.28,2.80375,0.730171,60.9613,1.42472
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,1,77.3135,1.28856,15.7163,18.64,28,1306.67,-1247.43,2,7,1.88744,1.05304,161.499,4.12784
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,2,1.99383,0.0332305,0.356615,0,0,342.049,-342.049,0,0,1.15938,0.070035,1.89422,0.0740787
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,3,83.4433,1.39072,59.4663,7.72,4,2091.51,-2178.83,3,1.84,1.57662,1.01386,166.741,2.94675
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,4,0.807916,0.0134653,0.0935183,0,0,208.293,-208.293,0,0,2.6904,0.00133911,0.58998,0.032675
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,6,97.2192,1.62248,20.8743,22.72,37,697.539,-579.689,5,12.96,1.18164,0.93039,240.958,5.37972
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,7,108.777,1.81296,25.2916,29.28,46,922.088,-703.773,6,14.68,1.25704,1.21074,239.091,5.48131
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,8,90.7958,1.51326,20.1896,23.64,42,713.409,-561.666,3,11.32,1.61411,1.29405,180.546,4.38628
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,9,95.8352,1.59939,26.3765,18.68,26,1569.6,-1529.27,2,4.32,2.06492,1.0106,170.709,4.30698
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,10,17.4001,0.290001,6.11243,3.12,6,1503.78,-1159.97,0,0,2.91045,0.0115085,23.7691,0.6426
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,11,4.7492,0.079259,0.503653,0,0,210.508,-210.508,0,0,2.82147,0.00351124,4.74448,0.238491
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,12,3.15003,0.0525004,0.296368,0,0,180.766,-180.766,0,0,2.80087,0.00268093,1.41583,0.0900705
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,13,7.54588,0.125933,0.852356,0.88,1,249.132,-263.218,0,0,2.79066,0.00471006,6.44639,0.325519
4.2-6.10,wt,A4,5,1,1899-12-31T07:00:00Z,14,5.01369,0.0835615,0.503189,0,0,220.11,-220.11,0,0,2.82626,0.00402084,1.9894,0.158542
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,0,2.82422,0.047291,0.28068,0,0,187.047,-187.047,0,0,3.23805,0.00433084,4.46318,0.169371
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,1,10.0836,0.16806,1.29389,0,0,274.047,-274.047,0,0,3.21177,0.0115459,20.7845,0.627298
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,2,59.3706,0.98951,32.0246,7.48,7,2417.78,-2265.87,1,0.32,3.17533,0.179648,163.197,2.82396
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,3,0.210307,0.0035098,0.0184534,0,0,131.442,-131.442,0,0,3.16819,0.00457211,0.0152825,0.00319405
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,4,12.713,0.211883,2.95165,2.64,2,584.861,-755.867,0,0,3.11962,0.0250025,29.6064,0.675873
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,6,81.5656,1.36306,15.9915,21.8,38,764.949,-513.096,8,28.8,0.537848,0.531962,191.252,4.60068
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,7,77.7178,1.2953,14.7098,18.4,31,481.061,-516.203,3,7.28,1.87992,1.18047,162.853,4.05401
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,8,83.96,1.39933,15.9333,20.48,37,704.574,-509.071,4,18.32,1.19202,1.10518,169.916,4.31829
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,9,64.3012,1.07169,12.1782,14.16,24,779.745,-549.413,3,11.12,1.35619,1.18394,133.681,3.2909
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,10,56.7038,0.945063,8.00616,13.64,19,513.82,-698.213,1,0.72,2.93596,0.381676,63.7724,2.61168
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,11,57.2526,0.955485,6.0508,20.64,26,223.381,-212.185,0,0,3.18732,0.00630963,49.0232,2.70769
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,12,63.4792,1.05799,6.76317,23.56,28,232.225,-232.225,0,0,3.18873,0.00754487,54.0206,2.97554
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,13,31.1687,0.519478,3.32991,8.24,13,270.859,-270.859,0,0,3.08902,0.00651877,22.9682,1.34705
4.2-6.10,wt,A4,5,4,1899-12-31T08:12:00Z,14,11.1203,0.185587,1.20145,1.68,3,365.204,-365.204,0,0,3.06218,0.00502265,8.3914,0.472032
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,0,13.4736,0.225612,3.17395,2.36,4,467.224,-306.724,1,5.24,2.94592,0.940766,41.5989,0.778653
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,1,55.5923,0.928394,17.8462,9.92,8,1505.94,-936.97,3,9.28,2.0669400000000002,0.919704,128.604,2.76096
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,2,1.33338,0.0222229,0.12496,0,0,171.925,-171.925,0,0,2.44239,8.2565e-4,0.371055,0.0344147
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,3,16.6759,0.277931,3.51032,4.64,4,825.012,-686.03,0,0,2.63258,0.0705686,48.6673,1.00288
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,4,0,0,0,0,0,0,0,0,0,2.54165,0,0,0
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,5,86.5915,1.44512,22.8313,18.8,31,1068.29,-766.29,7,33.08,0.644336,1.02173,239.958,4.74437
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,6,173.046,2.88411,45.7316,33.56,38,1414.38,-900.131,6,11.04,2.16653,1.70514,369.978,8.42684
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,7,191.553,3.19256,49.6867,36.04,33,1449.77,-1184.86,3,5.64,2.60151,1.17413,339.622,8.71361
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,8,144.899,2.41821,30.1394,29.52,30,1522.73,-1241,1,0.36,2.77335,0.50222,205.742,6.52614
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,9,169.111,2.81852,47.1988,26.52,12,1346.76,-832.59,4,8.2,2.52737,1.36482,316.516,7.75689
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,10,76.7841,1.27973,24.6911,12.4,10,2699.16,-1842.09,1,1.4,2.94054,0.356554,105.557,3.06691
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,11,3.06689,0.0511831,0.306754,0,0,212.484,-212.484,0,0,2.94597,0.00365598,1.35143,0.10174
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,12,4.75249,0.0793139,0.474813,0,0,196.443,-196.443,0,0,2.94226,0.00280239,2.35,0.172839
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,13,1.32536,0.0220894,0.122341,0,0,157.747,-157.747,0,0,2.91075,5.68468e-4,0.291827,0.0306824
4.2-6.10,wt,A4,5,7,1899-12-31T09:03:00Z,14,0,0,0,0,0,0,0,0,0,2.90808,0,0,0
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,0,1.25684,0.0210738,0.1329,0,0,166.334,-166.334,0,0,3.02844,0.00338083,3.13412,0.10082
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,1,0.670038,0.0111673,0.0625023,0,0,145.959,-145.959,0,0,3.09669,0.00380666,2.60139,0.0696953
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,2,55.0073,0.916788,22.1257,7.16,4,1550.49,-1584.76,1,0.36,2.88859,0.208642,175.039,2.87785
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,3,80.0659,1.33621,26.4719,13.48,16,2006.34,-1035.64,2,0.2,3.239,0.230775,167.718,3.76065
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,4,50.2181,0.836969,28.0243,5.92,7,2071.53,-1359.23,1,0.32,3.34811,0.126984,114.305,2.12768
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,6,239.466,3.99643,65.928,47.36,31,1388.65,-1657.31,6,5.96,2.29462,1.411,467.472,11.3901
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,10,64.7376,1.07896,36.7805,4.6,3,2031.18,-1684.21,0,0,3.4576,0.0111279,127.878,2.53411
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,11,16.1215,0.269771,1.51447,0.68,2,182.839,-176.56,0,0,3.4626,0.00358968,19.7634,0.964303
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,12,20.1466,0.335777,1.7982,0,0,168.165,-168.165,0,0,3.46093,0.00463742,24.3372,1.20738
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,13,19.2855,0.321426,1.73006,0,0,168.351,-160.938,0,0,3.46855,0.00472244,26.0911,1.23241
4.2-6.10,wt,A4,5,10,1899-12-31T10:41:00Z,14,12.8058,0.213431,1.18447,0.4,2,173.097,-170.224,0,0,3.50272,0.00824591,15.6535,0.743408
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,0,1.30176,0.0220189,0.119487,0,0,144.4,-144.4,0,0,2.77204,0.00266168,3.49998,0.115494
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,1,0,0,0,0,0,0,0,0,0,2.76458,0,0,0
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,2,0,0,0,0,0,0,0,0,0,2.76458,0,0,0
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,3,1.07118,0.0178531,0.0957031,0,0,147.405,-147.405,0,0,2.82133,0.00487203,0.665126,0.0449147
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,4,0,0,0,0,0,0,0,0,0,2.88842,3.15502e-14,0,0
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,5,102.437,1.70728,36.4084,17.8,21,1561.08,-1166.71,5,10.96,1.6077,1.33308,232.625,4.61647
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,6,130.373,2.17578,33.1102,23.44,23,1247.19,-805.5,4,23.64,1.38923,2.00566,230.461,5.74877
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,7,184.778,3.07964,45.0984,33.48,26,1058.86,-642.149,8,20.08,1.2221,1.62674,300.441,8.01163
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,8,184.44,3.07401,44.0227,29.28,15,1671.07,-1426.61,3,18.4,1.92241,2.10557,295.303,8.47334
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,9,250.561,4.18159,44.6883,41.56,20,1266.14,-801.151,6,1.44,2.91884,0.675462,296.262,10.966
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,10,180.17,3.00283,50.7015,26.84,6,1560.32,-1019.34,0,0,3.46067,0.0799015,296.732,7.86139
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,11,0,0,0,0,0,0,0,0,0,3.48932,9.30086e-4,0,0
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,12,0,0,0,0,0,0,0,0,0,3.52819,1.91728e-13,0,0
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,13,0.629293,0.0105022,0.0550045,0,0,132.506,-132.506,0,0,3.56363,5.95441e-4,0.486177,0.03007
5.2-6.10,hom,A5,5,1,1899-12-31T07:00:00Z,14,0,0,0,0,0,0,0,0,0,3.5996,9.87763e-13,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,0,1.45182,0.0243105,0.242719,0,0,300.827,-300.827,0,0,3.73784,5.46909e-4,12.0767,0.161328
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,1,0.763921,0.012732,0.0836564,0,0,199.211,-199.211,0,0,3.7347,0.00154244,1.91763,0.0551718
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,2,5.61183,0.0935306,1.16585,1,1,766.408,-607.01,0,0,3.52916,0.136604,13.9463,0.316221
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,3,0,0,0,0,0,0,0,0,0,2.91873,2.1294e-5,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,4,0,0,0,0,0,0,0,0,0,2.91355,2.19638e-13,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,5,101.033,1.68389,22.5575,21.68,35,958.234,-656.457,7,14.16,1.23121,1.23043,230.604,5.28031
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,6,82.5703,1.37985,15.2362,17.92,26,675.021,-619.985,4,15.56,1.70675,1.68187,151.728,4.18191
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,7,137.125,2.28542,26.2189,29.6,31,1087.46,-623.938,5,10.6,2.03101,1.43315,228.317,6.80678
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,8,108.386,1.80644,18.3202,32.72,37,850.849,-503.557,6,9.88,1.78399,1.37725,175.522,5.39453
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,9,284.526,4.74209,48.0689,47.24,21,1356.14,-661.874,6,3.24,2.63088,1.23208,367.779,13.0434
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,10,112.626,1.87711,34.8379,18.92,6,1844.24,-1866.83,1,0.4,3.29903,0.199572,183.764,4.90197
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,11,0,0,0,0,0,0,0,0,0,3.23551,1.28484e-6,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,12,0,0,0,0,0,0,0,0,0,3.23775,3.16715e-13,0,0
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,13,1.13236,0.0188726,0.109194,0,0,140.447,-184.754,0,0,3.27277,0.0056359,0.691412,0.0402284
5.2-6.10,hom,A5,5,4,1899-12-31T08:12:00Z,14,1.01004,0.0168565,0.108472,0,0,190.351,-190.351,0,0,3.37024,0.0020532,0.646753,0.0400399
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,6,166.139,2.76899,28.8982,41.84,30,889.007,-564.304,3,5.28,2.36293,1.10476,281.638,8.47662
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,7,201.009,3.35015,43.064,45.88,32,1137.59,-699.064,2,2.32,2.65904,0.800997,363.952,9.9835
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,9,247.178,4.11963,53.8438,52.56,27,1613.18,-800.184,2,3.2,2.84546,0.744808,379.358,11.5512
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,10,78.744,1.3124,21.3188,13.16,11,1329.19,-1316.22,0,0,2.96228,0.10281,148.774,3.67468
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,11,42.1846,0.704015,4.39555,13.8,20,216.374,-200.488,0,0,2.83065,0.0056503,35.8961,2.00195
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,12,30.5646,0.510089,3.0034,5.44,10,208.494,-202.975,0,0,2.73608,0.00472238,21.1138,1.33674
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,13,20.5787,0.342978,1.93236,1.16,3,197.958,-197.958,0,0,2.71377,0.00558003,13.3066,0.883911
5.2-6.10,hom,A5,5,7,1899-12-31T09:03:00Z,14,30.5497,0.509161,2.84761,3.84,10,217.93,-217.93,0,0,2.70695,0.00849954,17.9635,1.26206
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,0,0.220832,0.00370274,0.0204421,0,0,138.02,-138.02,0,0,1.9079,0.00402932,0.143097,0.00979661
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,1,0.222271,0.00370451,0.0205851,0,0,138.919,-138.919,0,0,1.81725,5.00129e-4,0.105308,0.00837887
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,2,0.202182,0.00336971,0.0170324,0,0,126.364,-126.364,0,0,1.85833,0.00640832,0.0481667,0.00566667
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,3,20.5696,0.343284,4.73453,3.2,1,684.226,-333.203,1,1.36,2.30028,0.523153,82.3705,1.45366
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,4,0,0,0,0,0,0,0,0,0,3.47707,7.93608e-13,0,0
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,5,70.1934,1.16989,14.4057,13.2,19,672.254,-493.938,6,16.24,1.33581,1.20284,163.48,3.75886
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,6,99.0213,1.65256,17.3672,27.8,36,944.878,-495.109,5,19.56,1.03958,1.28178,182.87,5.17822
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,7,136.722,2.27871,24.5487,39.32,43,916.513,-615.48,5,12.2,1.88443,1.61025,249.303,7.18865
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,8,193.724,3.22873,29.8856,47.88,36,920.764,-583.003,4,7.96,2.22595,1.39176,288.151,9.5208
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,9,218.538,3.64716,30.784300000000002,46.8,21,835.91,-520.149,3,2,2.40429,1.01166,268.81,10.1903
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,10,52.3345,0.872242,15.0671,8.48,4,1217.26,-711.805,0,0,3.41867,0.0341377,91.7821,2.07862
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,11,0,0,0,0,0,0,0,0,0,3.3935,2.94335e-4,0,0
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,12,5.39295,0.0898825,0.891051,1.24,1,300.457,-372.311,0,0,3.51329,0.00483609,10.3537,0.279244
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,13,111.653,1.86088,35.3808,22.92,21,2140.12,-1455.07,0,0,3.80733,0.0650535,139.444,4.4154
5.2-6.10,hom,A5,5,10,1899-12-31T10:41:00Z,14,1.83843,0.0306405,0.208886,0,0,230.736,-230.736,0,0,3.36034,0.00315994,0.589772,0.0504828
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,0,0.487979,0.00825405,0.0503148,0,0,153.292,-153.292,0,0,2.20732,2.40536e-4,1.14913,0.0393431
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,1,1.16568,0.0194281,0.141946,0,0,194.42,-194.42,0,0,2.20568,3.01528e-4,3.45277,0.0951961
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,2,18.6097,0.310162,3.12548,2.32,3,766.73,-391.237,0,0,1.91918,0.705649,26.4796,0.824907
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,3,56.5503,0.942505,11.5007,11.28,19,787.728,-507.964,0,0,2.71912,0.407143,158.025,3.44588
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,4,77.7062,1.2951,13.2382,18.2,25,689.943,-465.434,0,0,2.89787,0.469585,194.359,4.67447
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,5,39.8206,0.663677,7.32151,4.92,10,1460.82,-1128.49,1,33.92,0.777926,1.069,72.4663,2.0588
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,6,57.5155,0.959872,7.96746,14.36,21,501.993,-501.993,1,2.28,2.1159,0.913734,85.4722,2.93452
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,7,73.1862,1.21977,11.3101,17.24,22,843.758,-511.1,1,2.84,1.89988,1.0052,118.194,3.69265
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,8,76.5223,1.27537,11.9785,18.68,28,496.304,-538.772,3,14.76,1.47676,1.50805,122.474,3.79279
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,9,101.355,1.6915,20.5487,22.2,27,1642.14,-1390.42,3,14.32,1.82204,1.84723,141.416,4.59643
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,10,2.36761,0.0394602,0.367693,0.24,1,335.006,-335.006,0,0,2.69562,1.78103e-4,2.30082,0.0945627
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,11,0.639897,0.0106792,0.0569548,0,0,137.613,-137.613,0,0,2.61701,0.00119767,0.110574,0.0128309
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,12,0,0,0,0,0,0,0,0,0,2.61612,5.52128e-13,0,0
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,13,0,0,0,0,0,0,0,0,0,2.62183,1.01872e-4,0,0
6.2-6.10,het,A6,5,1,1899-12-31T07:00:00Z,14,47.7696,0.79616,8.89938,11.32,3,833.565,-909.461,0,0,2.72414,0.265629,80.5507,2.34639
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,5,39.8149,0.663581,7.96986,7.92,17,911.538,-875.161,6,33.52,0.212314,0.113828,101.196,2.33598
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,6,70.591,1.17966,11.5163,18.56,22,668.997,-757.159,4,33.84,0.737734,1.48478,129.3,3.87892
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,7,195.945,3.26574,48.5921,37,32,1540.87,-1101.57,3,5.88,2.3944,1.18977,337.435,9.11989
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,8,97.3211,1.62202,14.8376,26.64,27,697.256,-488.762,1,3.52,2.5679,1.15801,143.424,4.87837
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,9,216.378,3.6063,65.3639,41.48,34,1466.37,-1280.15,1,2.16,2.92997,0.60347,394.559,9.78534
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,10,6.7422,0.11237,1.32184,1.28,1,256.891,-397.87,0,0,2.78748,4.98321e-4,13.3174,0.333023
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,11,2.01524,0.0336323,0.214216,0,0,195.32,-195.32,0,0,2.6288299999999998,0.045382,1.29514,0.0753524
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,12,3.9544,0.0659067,0.463888,0,0,304.516,-304.516,0,0,2.32306,0.0471846,3.78214,0.143021
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,13,37.0555,0.617592,4.91596,9.64,9,407.599,-391.835,0,0,2.67962,0.104309,50.5649,1.82389
6.2-6.10,het,A6,5,4,1899-12-31T08:12:00Z,14,1.56881,0.0261817,0.179787,0,0,232.658,-232.658,0,0,3.00936,0.00145775,0.67832,0.0494539
6.2-6.10,het,A6,5,7,1899-12-31T09:03:00Z,0,1.68986,0.0282964,0.348185,0,0,375.543,-375.543,0,0,3.18508,0.00340394,14.0505,0.175685
